household_id,person_id,sample_weight,province,age_group,gender,marital_status,after_tax_income,household_size,household_composition,household_maj_income_flag,after_tax_low_income_flag,before_tax_low_income_flag,after_tax_below_lim_flag,disposable_income_below_mbm_flag,ownership_of_dwelling,monthly_mortgage_payment,monthly_condo_fee,monthly_rent,rent_subsidy_flag,core_housing_need_indicator,adult_food_security_status,child_food_security_status,household_food_security_status,atinc35,total_household_costs,affordable_housing_flag,income_bracket,housing_costs_flag
33936,3393602,212.9597,Nova Scotia,30 to 34 years,Male,Not stated,51490.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1100.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1501.9633000000001,1100.0,Yes,40k - 60k,$800 - $1600 /month
33972,3397201,268.4522,Nova Scotia,55 to 59 years,Male,Single (never married),36215.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,1100.0,No,Not in core housing need,Food secure,Valid skip,Food secure,1056.39155,1100.0,No,< 40k,$800 - $1600 /month
33981,3398101,163.1696,Nova Scotia,60 to 64 years,Male,"Separated, divorced or widowed",43130.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,1000.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1258.1021,1000.0,Yes,40k - 60k,$800 - $1600 /month
33993,3399303,118.111,Nova Scotia,25 to 29 years,Male,Common-law,33520.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,900.0,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,977.7784,900.0,Yes,< 40k,$800 - $1600 /month
34032,3403201,119.6709,Nova Scotia,18 to 24 years,Female,Single (never married),16150.0,1,One person household,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,800.0,No,Valid skip,Food secure,Valid skip,Food secure,471.0955,800.0,No,< 40k,$800 - $1600 /month
34074,3407402,359.0187,Nova Scotia,30 to 34 years,Male,Married,54920.0,5,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1600.0,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,1602.0164,1600.0,Yes,40k - 60k,$1600 - $2400 /month
34101,3410101,134.6628,Nova Scotia,70 years and over,Female,"Separated, divorced or widowed",20700.0,1,One person household,Yes,No,Yes,Yes,Yes,Not owned by a member of the household,,,600.0,No,In core housing need,Moderately food insecure,Valid skip,Moderately food insecure,603.8190000000001,600.0,Yes,< 40k,< $800/month
34115,3411502,98.1297,Nova Scotia,40 to 44 years,Male,Married,68185.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,400.0,,,Valid skip,Valid skip,Food secure,Food secure,Food secure,1988.9564500000001,400.0,Yes,60k - 80k,< $800/month
34117,3411701,167.1075,Nova Scotia,70 years and over,Male,Married,38615.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1126.39955,0.0,Yes,< 40k,House paid in full
34119,3411902,84.2951,Nova Scotia,25 to 29 years,Male,Single (never married),92390.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1000.0,,,Valid skip,Not in core housing need,Moderately food insecure,Food secure,Moderately food insecure,2695.0163000000002,1000.0,Yes,80k - 100k,$800 - $1600 /month
34197,3419701,162.0271,Nova Scotia,30 to 34 years,Female,Single (never married),28965.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,700.0,No,Valid skip,Moderately food insecure,Valid skip,Moderately food insecure,844.9090500000001,700.0,Yes,< 40k,< $800/month
34219,3421901,202.0539,Nova Scotia,70 years and over,Female,"Separated, divorced or widowed",19950.0,1,One person household,Yes,No,Yes,Yes,Yes,Not owned by a member of the household,,,600.0,No,In core housing need,Food secure,Valid skip,Food secure,581.9415,600.0,No,< 40k,< $800/month
34240,3424002,206.5882,Nova Scotia,55 to 59 years,Male,Married,96355.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Not owned by a member of the household,,,1300.0,Not stated,Not in core housing need,Food secure,Valid skip,Food secure,2810.67535,1300.0,Yes,80k - 100k,$800 - $1600 /month
34254,3425401,108.4014,Nova Scotia,50 to 54 years,Male,Married,61450.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,700.0,,,Valid skip,Valid skip,Severely food insecure,Marginally food insecure,Severely food insecure,1792.4965000000002,700.0,Yes,60k - 80k,< $800/month
34273,3427301,167.1075,Nova Scotia,65 to 69 years,Male,Married,32100.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,400.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,936.3570000000001,400.0,Yes,< 40k,< $800/month
34286,3428601,81.757,Nova Scotia,25 to 29 years,Male,Married,68510.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1100.0,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1998.4367000000002,1100.0,Yes,60k - 80k,$800 - $1600 /month
34294,3429401,276.7542,Nova Scotia,30 to 34 years,Female,Single (never married),56880.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,800.0,No,Not in core housing need,Food secure,Valid skip,Food secure,1659.1896000000002,800.0,Yes,40k - 60k,$800 - $1600 /month
34327,3432702,208.9321,Nova Scotia,70 years and over,Male,Married,51820.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1511.5894,0.0,Yes,40k - 60k,House paid in full
34357,3435701,268.0436,Nova Scotia,35 to 39 years,Male,Single (never married),10925.0,1,One person household,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,600.0,No,Valid skip,Severely food insecure,Valid skip,Severely food insecure,318.68225,600.0,No,< 40k,< $800/month
34363,3436301,138.757,Nova Scotia,60 to 64 years,Female,"Separated, divorced or widowed",23625.0,1,One person household,Yes,No,No,Yes,No,Owned by a member of the household,200.0,,,Valid skip,Valid skip,Severely food insecure,Valid skip,Severely food insecure,689.14125,200.0,Yes,< 40k,< $800/month
34369,3436902,120.931,Nova Scotia,65 to 69 years,Female,Married,47290.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1379.4493,0.0,Yes,40k - 60k,House paid in full
34386,3438602,160.5175,Nova Scotia,65 to 69 years,Female,"Separated, divorced or widowed",20050.0,3,Two or more person household/One economic family,Yes,No,No,Yes,Yes,Not owned by a member of the household,,,800.0,No,In core housing need,Food secure,Food secure,Food secure,584.8585,800.0,No,< 40k,$800 - $1600 /month
34395,3439502,112.3412,Nova Scotia,65 to 69 years,Female,Married,51290.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1496.1293,0.0,Yes,40k - 60k,House paid in full
34430,3443001,192.0543,Nova Scotia,55 to 59 years,Female,Single (never married),12500.0,1,One person household,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,700.0,No,In core housing need,Severely food insecure,Valid skip,Severely food insecure,364.625,700.0,No,< 40k,< $800/month
34473,3447302,184.5899,Nova Scotia,45 to 49 years,Male,Married,28085.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Not owned by a member of the household,,,600.0,No,Not in core housing need,Food secure,Valid skip,Food secure,819.23945,600.0,Yes,< 40k,< $800/month
34477,3447701,315.416,Nova Scotia,18 to 24 years,Female,Not stated,16525.0,1,One person household,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,1100.0,No,In core housing need,Food secure,Valid skip,Food secure,482.03425000000004,1100.0,No,< 40k,$800 - $1600 /month
34500,3450001,207.2921,Nova Scotia,60 to 64 years,Male,Single (never married),26190.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,400.0,Not stated,Valid skip,Moderately food insecure,Valid skip,Moderately food insecure,763.9623,400.0,Yes,< 40k,< $800/month
34511,3451102,329.5768,Nova Scotia,25 to 29 years,Female,Single (never married),21675.0,2,Two or more person household/Two or more economic families,Yes,No,Yes,Yes,Yes,Not owned by a member of the household,,,900.0,No,In core housing need,Food secure,Valid skip,Food secure,632.25975,900.0,No,< 40k,$800 - $1600 /month
34520,3452001,189.4308,Nova Scotia,70 years and over,Male,Single (never married),40320.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1176.1344000000001,0.0,Yes,40k - 60k,House paid in full
34522,3452201,149.3923,Nova Scotia,70 years and over,Female,"Separated, divorced or widowed",25925.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,756.23225,0.0,Yes,< 40k,House paid in full
34579,3457901,157.4298,Nova Scotia,45 to 49 years,Female,Married,43910.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,900.0,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1280.8547,900.0,Yes,40k - 60k,$800 - $1600 /month
34606,3460601,157.4743,Nova Scotia,70 years and over,Male,Married,39140.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Not owned by a member of the household,,,900.0,No,Valid skip,Food secure,Valid skip,Food secure,1141.7138,900.0,Yes,< 40k,$800 - $1600 /month
34609,3460901,180.002,Nova Scotia,55 to 59 years,Female,"Separated, divorced or widowed",15580.0,1,One person household,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,1000.0,No,In core housing need,Severely food insecure,Valid skip,Severely food insecure,454.46860000000004,1000.0,No,< 40k,$800 - $1600 /month
34640,3464001,127.4463,Nova Scotia,60 to 64 years,Female,Married,38725.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Not owned by a member of the household,,,1100.0,No,Not in core housing need,Food secure,Valid skip,Food secure,1129.60825,1100.0,Yes,< 40k,$800 - $1600 /month
34645,3464501,213.2603,Nova Scotia,55 to 59 years,Male,"Separated, divorced or widowed",71410.0,1,One person household,Yes,No,No,No,No,Not owned by a member of the household,,,900.0,No,Not in core housing need,Food secure,Valid skip,Food secure,2083.0297,900.0,Yes,60k - 80k,$800 - $1600 /month
34654,3465401,132.5385,Nova Scotia,65 to 69 years,Male,Common-law,41900.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,1100.0,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1222.223,1100.0,Yes,40k - 60k,$800 - $1600 /month
34663,3466301,110.7541,Nova Scotia,70 years and over,Male,"Separated, divorced or widowed",21125.0,1,One person household,Yes,No,Yes,Yes,No,Owned by a member of the household,600.0,,,Valid skip,In core housing need,Food secure,Valid skip,Food secure,616.2162500000001,600.0,Yes,< 40k,< $800/month
34695,3469501,19.3893,Nova Scotia,35 to 39 years,Female,"Separated, divorced or widowed",53580.0,3,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,500.0,,,Valid skip,Valid skip,Food secure,Food secure,Food secure,1562.9286000000002,500.0,Yes,40k - 60k,< $800/month
34706,3470601,172.3925,Nova Scotia,50 to 54 years,Male,"Separated, divorced or widowed",10425.0,1,One person household,Yes,Yes,Yes,Yes,Yes,Not owned by a member of the household,,,600.0,No,In core housing need,Moderately food insecure,Valid skip,Moderately food insecure,304.09725000000003,600.0,No,< 40k,< $800/month
34716,3471601,190.9252,Nova Scotia,60 to 64 years,Female,Married,42900.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1251.393,0.0,Yes,40k - 60k,House paid in full
34737,3473701,118.8716,Nova Scotia,70 years and over,Male,Single (never married),20950.0,1,One person household,Yes,No,No,Yes,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,611.1115,0.0,Yes,< 40k,House paid in full
34747,3474701,190.9762,Nova Scotia,55 to 59 years,Male,Married,62710.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Valid skip,Food secure,1829.2507,0.0,Yes,60k - 80k,House paid in full
34778,3477801,157.9594,Nova Scotia,70 years and over,Female,"Separated, divorced or widowed",29070.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Marginally food insecure,Valid skip,Marginally food insecure,847.9719,0.0,Yes,< 40k,House paid in full
34792,3479201,161.1319,Nova Scotia,45 to 49 years,Female,Married,62990.0,5,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,1700.0,,,Valid skip,Valid skip,Food secure,Food secure,Food secure,1837.4183,1700.0,Yes,60k - 80k,$1600 - $2400 /month
34805,3480503,666.587,Nova Scotia,18 to 24 years,Male,Single (never married),33160.0,4,Two or more person household/Two or more economic families,Yes,No,No,No,No,Not owned by a member of the household,,,1600.0,No,Not in core housing need,Food secure,Valid skip,Food secure,967.2772,1600.0,No,< 40k,$1600 - $2400 /month
34818,3481801,140.2362,Nova Scotia,60 to 64 years,Male,Single (never married),1525.0,1,One person household,Yes,Yes,Yes,Yes,Yes,Owned by a member of the household,,,,Valid skip,Valid skip,Marginally food insecure,Valid skip,Marginally food insecure,44.48425,0.0,Yes,< 40k,House paid in full
34866,3486601,61.4152,Nova Scotia,35 to 39 years,Female,Single (never married),46605.0,3,Two or more person household/One economic family,Yes,No,No,No,Yes,Not owned by a member of the household,,,1600.0,No,In core housing need,Moderately food insecure,Food secure,Moderately food insecure,1359.46785,1600.0,No,40k - 60k,$1600 - $2400 /month
34874,3487401,122.698,Nova Scotia,65 to 69 years,Male,"Separated, divorced or widowed",32930.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,960.5681000000001,0.0,Yes,< 40k,House paid in full
34877,3487701,255.3752,Nova Scotia,50 to 54 years,Female,Not stated,100310.0,6,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Not in core housing need,Food secure,Food secure,Food secure,2926.0427,0.0,Yes,100k - 200k,House paid in full
34887,3488701,177.8088,Nova Scotia,45 to 49 years,Male,Single (never married),27100.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Moderately food insecure,Valid skip,Moderately food insecure,790.5070000000001,0.0,Yes,< 40k,House paid in full
34895,3489502,113.7322,Nova Scotia,70 years and over,Female,Married,41370.0,2,Two or more person household/One economic family,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1206.7629000000002,0.0,Yes,40k - 60k,House paid in full
34898,3489801,155.8351,Nova Scotia,65 to 69 years,Female,Single (never married),42190.0,1,One person household,Yes,No,No,No,No,Owned by a member of the household,,,,Valid skip,Valid skip,Food secure,Valid skip,Food secure,1230.6823000000002,0.0,Yes,40k - 60k,House paid in full
